9999903001000067;9999979669837118;1
9999903001000068;9999904450742014;1
9999903001000069;9999982060457182;1
9999903001000070;9999928429592464;1
9999903001000071;9999917096910081;1
9999903001000072;9999995712103277;1
9999903001000073;9999942302149924;1
9999903001000074;9999920929451710;1
9999903001000075;9999916963296065;1
9999903001000076;9999976772833908;1
9999903001000077;9999953704025051;1
9999903001000078;9999910692386612;1
9999903001000079;9999983504989745;1
9999903001000080;9999982342067278;1
9999903001000081;9999951928968845;1
9999903001000082;9999976774297669;1
9999903001000083;9999951751871444;1
9999903001000084;9999920923350829;1
9999903001000085;9999969003851760;1
9999903001000086;9999941803340339;1
9999903001000087;9999937996533735;1
9999903001000088;9999986533635433;1
9999903001000089;9999934972978139;1
9999903001000090;9999918246211834;1
9999903001000091;9999959425442821;1
9999903001000092;9999982481950827;1
9999903001000093;9999920985683365;1
9999903001000094;9999906267277259;1
9999903001000095;9999988054190166;1
9999903001000096;9999968252029074;1
9999903001000097;9999900446983283;1
9999903001000098;9999937785790960;1
9999903001000099;9999924534414978;1
9999903001000100;9999902490455254;1
9999903001000101;9999907219044935;1
9999903001000102;9999992525227123;1
9999903001000103;9999956516743582;1
9999903001000104;9999973922242343;1
9999903001000105;9999903485621463;1
9999903001000106;9999913128712871;1
9999903001000107;9999930107252166;1
9999903001000108;9999907818216161;1
9999903001000109;9999966248402631;1
9999903001000110;9999929285525054;1
9999903001000111;9999935677043899;1
9999903001000112;9999958416724802;1
9999903001000997;9999907039609961;1
9999903001000994;9999967331588858;1
9999903001000995;9999965267344467;1
9999903001000996;9999961091250807;1
9999903001000998;9999973136836442;1
9999903001000999;9999919329816621;1
9999903001001000;9999932766882188;1
9999903001000116;9999914257460494;1
9999903001000113;9999914872587438;1
9999903001000114;9999946551972385;1
9999903001000115;9999979756842889;1
9999903001000117;9999981308782035;1
9999903001000118;9999997342830281;1
9999903001000119;9999986585296488;1
9999903001000120;9999966026703608;1
9999903001000121;9999914929818803;1
9999903001000122;9999932622785321;1
9999903001000123;9999981916247621;1
9999903001000124;9999977587400793;1
9999903001000125;9999956863939155;1
9999903001000126;9999915796879939;1
9999903001000127;9999985332735117;1
9999903001000128;9999959968535638;1
9999903001000129;9999985118255720;1
9999903001000130;9999901915371778;1
9999903001000131;9999953745135865;1
9999903001000132;9999961687742502;1
9999903001000133;9999933888967315;1
9999903001000134;9999970404391092;1
9999903001000135;9999931915702189;1
9999903001000136;9999999662262024;1
9999903001000137;9999983475993189;1
9999903001000138;9999979509167256;1
9999903001000139;9999988507378497;1
9999903001000140;9999921164390146;1
9999903001000141;9999992937375488;1
9999903001000142;9999913603789662;1
9999903001000143;9999920545796124;1
9999903001000144;9999958939885424;1
9999903001000145;9999933447032227;1
9999903001000146;9999953315511253;1
9999903001000147;9999948310323958;1
9999903001000148;9999989051922080;1
9999903001000149;9999908351276705;1
9999903001000150;9999996941801935;1
9999903001000151;9999979893709657;1
9999903001000152;9999982695431043;1
9999903001000153;9999907226963648;1
9999903001000154;9999963821032099;1
9999903001000155;9999912455738693;1
9999903001000156;9999926601131015;1
9999903001000157;9999976315704676;1
9999903001000158;9999902420309798;1
9999903001000159;9999911250213641;1
9999903001000160;9999921202965313;1
9999903001000161;9999962798828422;1
9999903001000162;9999960278074311;1
9999903001000163;9999991655650483;1
9999903001000164;9999924582397179;1
9999903001000165;9999934994878465;1
9999903001000166;9999936686056093;1
9999903001000167;9999946746120244;1
9999903001000168;9999988602964059;1
9999903001000169;9999947185362960;1
9999903001000170;9999902231081276;1
9999903001000171;9999963871320210;1
9999903001000172;9999970715920203;1
9999903001000173;9999952944594336;1
9999903001000174;9999970977517915;1
9999903001000175;9999947056497437;1
9999903001000176;9999939067173005;1
9999903001000177;9999965544360751;1
9999903001000178;9999944932495345;1
9999903001000179;9999961708702205;1
9999903001000180;9999937562054748;1
9999903001000181;9999959475546871;1
9999903001000182;9999945072832750;1
9999903001000183;9999963891612342;1
9999903001000184;9999925630586355;1
9999903001000185;9999927505738599;1
9999903001000186;9999900412474743;1
9999903001000187;9999976795893040;1
9999903001000188;9999991446904543;1
9999903001000189;9999906683687289;1
9999903001000190;9999930720455538;1
9999903001000191;9999966839035393;1
9999903001000192;9999906335653088;1
9999903001000193;9999997955662296;1
9999903001000194;9999968944972208;1
9999903001000195;9999906342671548;1
9999903001000196;9999956309279304;1
9999903001000197;9999916615605344;1
9999903001000198;9999901399547721;1
9999903001000199;9999917038367264;1
9999903001000200;9999991920373469;1
9999903001000201;9999904839281664;1
9999903001000202;9999998444284298;1
9999903001000203;9999923962813814;1
9999903001000204;9999976827354779;1
9999903001000205;9999938242151291;1
9999903001000206;9999978387128684;1
9999903001000207;9999957995499608;1
9999903001000208;9999925927110901;1
9999903001000209;9999900661266802;1
9999903001000210;9999934836298511;1
9999903001000211;9999934981103929;1
9999903001000212;9999963775660405;1
9999903001000213;9999996518063537;1
9999903001000214;9999966070082185;1
9999903001000215;9999958099506944;1
9999903001000216;9999954759111317;1
9999903001000217;9999986935353596;1
9999903001000218;9999901476690845;1
9999903001000219;9999917660370410;1
9999903001000220;9999918431999968;1
9999903001000221;9999978889535647;1
9999903001000222;9999980108470697;1
9999903001000223;9999934011077066;1
9999903001000224;9999943009117854;1
9999903001000228;9999986415264971;1
9999903001000225;9999985599417780;1
9999903001000226;9999985799641859;1
9999903001000227;9999945049496331;1
9999903001000229;9999963322659644;1
9999903001000230;9999991455841276;1
9999903001000231;9999904947853219;1
9999903001000232;9999973686335460;1
9999903001000233;9999915246904402;1
9999903001000234;9999975456446664;1
9999903001000235;9999970775752594;1
9999903001000236;9999922975072285;1
9999903001000237;9999936500121054;1
9999903001000238;9999985367169089;1
9999903001000239;9999990649024430;1
9999903001000240;9999948953124466;1
9999903001000241;9999984549204880;1
9999903001000242;9999988255359461;1
9999903001000243;9999977986002508;1
9999903001000244;9999980081168501;1
9999903001000245;9999905272999371;1
9999903001000246;9999925237811171;1
9999903001000247;9999922645493816;1
9999903001000248;9999924822431160;1
9999903001000249;9999978957781741;1
9999903001000250;9999925903238940;1
9999903001000251;9999930530364043;1
9999903001000252;9999919382628628;1
9999903001000253;9999968972893192;1
9999903001000254;9999916485677329;1
9999903001000255;9999907090166898;1
9999903001000256;9999936360314325;1
9999903001000257;9999967670121128;1
9999903001000258;9999920845475872;1
9999903001000259;9999905440027864;1
9999903001000260;9999935861782055;1
9999903001000261;9999987914898145;1
9999903001000262;9999908362662776;1
9999903001000263;9999902870795781;1
9999903001000264;9999993137567413;1
9999903001000265;9999995631003287;1
9999903001000266;9999906476794891;1
9999903001000267;9999995222518487;1
9999903001000268;9999939786367268;1
9999903001000269;9999994353654923;1
9999903001000270;9999965460389630;1
9999903001000271;9999921942630307;1
9999903001000272;9999943083613156;1
9999903001000273;9999950582113644;1
9999903001000274;9999972040978541;1
9999903001000275;9999966144341659;1
9999903001000276;9999966437996825;1
9999903001000277;9999986836926987;1
9999903001000278;9999912109453337;1
9999903001000279;9999952402708918;1
9999903001000280;9999931203091142;1
9999903001000284;9999912245755056;1
9999903001000281;9999955529885491;1
9999903001000282;9999989807753914;1
9999903001000283;9999949087932780;1
9999903001000285;9999918482498505;1
9999903001000286;9999903128539193;1
9999903001000287;9999957698657778;1
9999903001000288;9999962873434898;1
9999903001000289;9999973494674165;1
9999903001000290;9999973500877494;1
9999903001000291;9999959758704051;1
9999903001000292;9999984728708132;1
9999903001000293;9999946420596495;1
9999903001000294;9999990585012463;1
9999903001000295;9999954211781135;1
9999903001000296;9999995735151628;1
9999903001000297;9999974132638921;1
9999903001000298;9999915608384261;1
9999903001000299;9999942432404945;1
9999903001000300;9999966607931398;1
9999903001000301;9999998877457734;1
9999903001000302;9999945655357324;1
9999903001000303;9999941186538574;1
9999903001000304;9999966824345167;1
9999903001000305;9999941497277385;1
9999903001000306;9999950167342763;1
9999903001000307;9999968193453075;1
9999903001000308;9999971100754107;1
9999903001000309;9999974413441669;1
9999903001000310;9999986166818063;1
9999903001000311;9999939326947959;1
9999903001000312;9999904517741170;1
9999903001000313;9999944758701462;1
9999903001000314;9999908833766590;1
9999903001000315;9999960894908213;1
9999903001000316;9999988408268736;1
9999903001000317;9999917656882729;1
9999903001000318;9999920010105336;1
9999903001000319;9999998366219506;1
9999903001000320;9999974861181075;1
9999903001000321;9999992103010900;1
9999903001000322;9999919599292594;1
9999903001000323;9999924818140436;1
9999903001000324;9999949443984237;1
9999903001000325;9999903742672312;1
9999903001000326;9999932352087239;1
9999903001000327;9999943529094972;1
9999903001000328;9999989267801444;1
9999903001000329;9999969900267186;1
9999903001000330;9999991326199514;1
9999903001000331;9999993375563466;1
9999903001000332;9999935089185785;1
9999903001000333;9999917497834341;1
9999903001000334;9999918147587791;1
9999903001000335;9999945322217955;1
9999903001000336;9999940030722999;1
9999903001000340;9999902212507654;1
9999903001000337;9999914754987675;1
9999903001000338;9999937138292051;1
9999903001000339;9999900791971178;1
9999903001000341;9999972342552927;1
9999903001000342;9999995054941455;1
9999903001000343;9999996346339122;1
9999903001000344;9999924310692212;1
9999903001000345;9999921753281782;1
9999903001000346;9999969277272392;1
9999903001000347;9999916992965658;1
9999903001000348;9999925285434403;1
9999903001000349;9999915632263623;1
9999903001000350;9999970710436807;1
9999903001000351;9999928010984100;1
9999903001000352;9999926301001573;1
9999903001000353;9999985345857382;1
9999903001000354;9999907246952920;1
9999903001000355;9999949289982863;1
9999903001000356;9999960361041478;1
9999903001000357;9999920107829176;1
9999903001000358;9999935763501012;1
9999903001000359;9999902414210974;1
9999903001000360;9999929324154416;1
9999903001000361;9999901092637541;1
9999903001000362;9999902724754813;1
9999903001000363;9999927409398752;1
9999903001000364;9999905840633188;1
9999903001000365;9999926402745217;1
9999903001000366;9999940242653980;1
9999903001000367;9999927444914843;1
9999903001000368;9999931080353853;1
9999903001000369;9999924348133934;1
9999903001000370;9999949761092664;1
9999903001000371;9999969550040867;1
9999903001000372;9999975285498820;1
9999903001000373;9999954198137436;1
9999903001000374;9999900671172830;1
9999903001000375;9999924060574518;1
9999903001000376;9999966042093826;1
9999903001000377;9999927070076126;1
9999903001000378;9999975485360971;1
9999903001000379;9999996850888713;1
9999903001000380;9999980850954237;1
9999903001000381;9999982838255202;1
9999903001000382;9999962938516985;1
9999903001000383;9999989410927825;1
9999903001000384;9999972988143313;1
9999903001000385;9999909614446132;1
9999903001000386;9999942597365500;1
9999903001000387;9999976009368746;1
9999903001000388;9999913227431072;1
9999903001000389;9999950874489409;1
9999903001000390;9999987676649923;1
9999903001000391;9999922834214427;1
9999903001000392;9999987046363332;1
9999903001000483;9999956368904406;1
9999903001000480;9999987091370179;1
9999903001000481;9999980351522894;1
9999903001000482;9999941320643346;1
9999903001000484;9999952237476689;1
9999903001000485;9999932349636527;1
9999903001000486;9999981485507924;1
9999903001000487;9999911357469298;1
9999903001000488;9999934960779324;1
9999903001000489;9999944237032158;1
9999903001000490;9999989938570529;1
9999903001000491;9999977312701413;1
9999903001000492;9999990252705359;1
9999903001000493;9999933678251425;1
9999903001000494;9999911902719281;1
9999903001000495;9999927214613310;1
9999903001000496;9999933188721234;1
9999903001000497;9999921065127548;1
9999903001000498;9999920620752674;1
9999903001000499;9999975252697806;1
9999903001000500;9999946556136900;1
9999903001000501;9999977945127494;1
9999903001000502;9999937683566110;1
9999903001000503;9999913800551513;1
9999903001000504;9999998276300982;1
9999903001000505;9999910157837102;1
9999903001000506;9999972286525313;1
9999903001000507;9999908023159139;1
9999903001000508;9999980173336096;1
9999903001000509;9999988804205655;1
9999903001000510;9999987208246242;1
9999903001000511;9999955314587425;1
9999903001000512;9999979832480475;1
9999903001000513;9999967433367983;1
9999903001000514;9999979081192820;1
9999903001000515;9999938587436956;1
9999903001000516;9999943205690334;1
9999903001000517;9999952034829805;1
9999903001000518;9999919376047583;1
9999903001000519;9999932733589354;1
9999903001000520;9999966899466656;1
9999903001000521;9999933365075969;1
9999903001000522;9999944625377846;1
9999903001000523;9999930009194947;1
9999903001000524;9999964117127318;1
9999903001000525;9999919749535607;1
9999903001000526;9999936050069075;1
9999903001000527;9999935252930664;1
9999903001000528;9999907370759606;1
9999903001000529;9999949753986871;1
9999903001000530;9999906578852144;1
9999903001000531;9999980414214933;1
9999903001000532;9999977986492834;1
9999903001000533;9999945850096121;1
9999903001000534;9999907671616974;1
9999903001000535;9999905586336798;1
9999903001000763;9999957053046118;1
9999903001000760;9999912172395676;1
9999903001000761;9999918049326407;1
9999903001000762;9999905536039347;1
9999903001000764;9999918278133822;1
9999903001000765;9999968880822457;1
9999903001000766;9999979136632929;1
9999903001000767;9999901393117635;1
9999903001000768;9999979329218030;1
9999903001000769;9999928325250544;1
9999903001000770;9999974503519979;1
9999903001000771;9999932845274764;1
9999903001000772;9999922148883316;1
9999903001000773;9999987728804690;1
9999903001000774;9999915426550757;1
9999903001000775;9999986944792268;1
9999903001000776;9999980896661901;1
9999903001000777;9999904730318117;1
9999903001000778;9999980891724527;1
9999903001000779;9999945508717662;1
9999903001000780;9999908790290731;1
9999903001000781;9999906659435893;1
9999903001000782;9999989208888700;1
9999903001000783;9999971876166504;1
9999903001000784;9999950118731813;1
9999903001000785;9999979035608232;1
9999903001000786;9999982223977450;1
9999903001000787;9999906823698584;1
9999903001000788;9999930988625686;1
9999903001000789;9999985420634755;1
9999903001000790;9999935982983733;1
9999903001000791;9999947417284534;1
9999903001000792;9999908321018250;1
9999903001000793;9999935544071208;1
9999903001000794;9999959548824557;1
9999903001000795;9999920152439845;1
9999903001000796;9999911943884822;1
9999903001000797;9999905656836897;1
9999903001000798;9999930432343139;1
9999903001000799;9999984667343780;1
9999903001000800;9999972477475503;1
9999903001000801;9999986139307633;1
9999903001000802;9999963395570274;1
9999903001000803;9999994096603973;1
9999903001000804;9999982761724358;1
9999903001000805;9999962707599993;1
9999903001000806;9999970283647918;1
9999903001000807;9999958604494506;1
9999903001000808;9999981326299112;1
9999903001000809;9999953752796012;1
9999903001000810;9999911428116500;1
9999903001000811;9999966452399099;1
9999903001000812;9999935000802805;1
9999903001000813;9999922355595703;1
9999903001000814;9999949875753807;1
9999903001000815;9999900249192708;1
9999903001000539;9999984896395033;1
9999903001000536;9999996790932200;1
9999903001000537;9999966395764663;1
9999903001000538;9999934215265426;1
9999903001000540;9999981254788491;1
9999903001000541;9999905085110864;1
9999903001000542;9999997529418909;1
9999903001000543;9999915591327006;1
9999903001000544;9999992419015781;1
9999903001000545;9999989122121206;1
9999903001000546;9999953730479398;1
9999903001000547;9999914965632569;1
9999903001000548;9999910239782738;1
9999903001000549;9999939693524929;1
9999903001000550;9999964232758672;1
9999903001000551;9999931432744649;1
9999903001000552;9999933869485433;1
9999903001000553;9999941463570272;1
9999903001000554;9999975153853389;1
9999903001000555;9999957382088198;1
9999903001000556;9999985949113944;1
9999903001000557;9999982340724121;1
9999903001000558;9999983007474258;1
9999903001000559;9999977192691176;1
9999903001000560;9999998502255065;1
9999903001000561;9999976539161845;1
9999903001000562;9999930684571537;1
9999903001000563;9999945527845410;1
9999903001000564;9999990398804150;1
9999903001000565;9999965583934262;1
9999903001000566;9999958047241000;1
9999903001000567;9999910261212328;1
9999903001000568;9999942002872053;1
9999903001000569;9999918731945443;1
9999903001000570;9999961399156476;1
9999903001000571;9999915314856602;1
9999903001000572;9999925378160808;1
9999903001000573;9999986931265131;1
9999903001000574;9999954338302186;1
9999903001000575;9999951815678562;1
9999903001000576;9999925127488173;1
9999903001000577;9999926899673762;1
9999903001000578;9999931052415036;1
9999903001000579;9999966012327066;1
9999903001000580;9999951187516741;1
9999903001000581;9999919305144795;1
9999903001000582;9999940496299137;1
9999903001000583;9999932244556971;1
9999903001000584;9999925925798383;1
9999903001000585;9999919238274674;1
9999903001000586;9999975493336431;1
9999903001000587;9999979213453331;1
9999903001000588;9999961014403329;1
9999903001000589;9999953302685300;1
9999903001000590;9999992272164515;1
9999903001000591;9999933521662761;1
9999903001000819;9999938315854995;1
9999903001000816;9999946296428530;1
9999903001000817;9999990013437658;1
9999903001000818;9999971297816708;1
9999903001000820;9999957957612494;1
9999903001000821;9999926951268837;1
9999903001000822;9999924160949253;1
9999903001000823;9999954205074636;1
9999903001000824;9999964558326889;1
9999903001000825;9999935709844172;1
9999903001000826;9999913105474804;1
9999903001000827;9999989983980738;1
9999903001000828;9999994639378245;1
9999903001000829;9999939800185089;1
9999903001000830;9999975518647852;1
9999903001000831;9999958756268012;1
9999903001000832;9999960947935551;1
9999903001000833;9999931417962033;1
9999903001000834;9999922344221428;1
9999903001000835;9999951230762295;1
9999903001000836;9999988565193305;1
9999903001000837;9999992424558182;1
9999903001000838;9999907295222500;1
9999903001000839;9999988062574886;1
9999903001000840;9999907554442527;1
9999903001000841;9999929983104752;1
9999903001000842;9999920541937577;1
9999903001000843;9999910490266023;1
9999903001000844;9999952719987347;1
9999903001000845;9999966202817691;1
9999903001000846;9999959399096560;1
9999903001000847;9999966931267722;1
9999903001000848;9999969417938260;1
9999903001000849;9999905637671434;1
9999903001000850;9999947835440552;1
9999903001000851;9999903796990583;1
9999903001000852;9999911327610560;1
9999903001000853;9999907873229715;1
9999903001000854;9999971866365763;1
9999903001000855;9999941878202976;1
9999903001000856;9999960422912305;1
9999903001000857;9999979380179331;1
9999903001000858;9999905684872171;1
9999903001000859;9999918158865979;1
9999903001000860;9999962651634728;1
9999903001000861;9999944251215705;1
9999903001000862;9999991173184552;1
9999903001000863;9999952944616361;1
9999903001000864;9999999173670212;1
9999903001000865;9999962979876392;1
9999903001000866;9999993051977906;1
9999903001000867;9999971837232120;1
9999903001000868;9999916421031945;1
9999903001000869;9999990010570834;1
9999903001000870;9999981374284219;1
9999903001000871;9999918107897601;1
9999903001000594;9999989311028967;1
9999903001000592;9999981848775993;1
9999903001000593;9999968512642276;1
9999903001000595;9999960923366374;1
9999903001000596;9999978815311835;1
9999903001000597;9999975375575374;1
9999903001000598;9999941909881405;1
9999903001000599;9999944758074623;1
9999903001000600;9999967178351802;1
9999903001000601;9999977453524250;1
9999903001000602;9999904789909500;1
9999903001000603;9999991203200640;1
9999903001000604;9999959128265918;1
9999903001000605;9999960181459744;1
9999903001000606;9999990934405997;1
9999903001000607;9999943699006373;1
9999903001000608;9999919515281756;1
9999903001000609;9999932776409089;1
9999903001000610;9999982652710249;1
9999903001000611;9999976883753804;1
9999903001000612;9999966376843207;1
9999903001000613;9999965043985490;1
9999903001000614;9999936274054419;1
9999903001000615;9999985532274529;1
9999903001000616;9999971884129847;1
9999903001000617;9999912200893708;1
9999903001000618;9999941217458737;1
9999903001000619;9999953778024705;1
